省,城市,链接,行政区,小区,均价,地址,lng,lat,gclng,gclat,wgs84lng,wgs84lat,物业类型,权属类别,竣工时间,产权年限,户数,总建筑面积,容积率,绿化率,建筑类型,商圈,水电,停车位,物业费,停车费,车位管理费,物业公司,开发商
山西,太原,https://ty.anjuke.com/community/view/1057886,万柏林,后北屯中奥小区,6000,万柏林 - 和平北路 - 和平北路90号,112.520306,37.874917,112.513729,37.869173,112.507296,37.868538,公寓住宅,商品房住宅,2017年竣工,70年,838户,暂无,2.5,0.3,高层, 和平北路 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,漪苑物业公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/809421,杏花岭,山西省人防宿舍,6000,杏花岭 - 大东关 - 红沟北街20-2号,112.601706,37.878604,112.595187,37.872699,112.588946,37.872224,公寓住宅,单位集体自建房,1997年竣工,70年,126户,暂无,1.2,0.2,多层, 大东关 ,民用,暂无,1.30元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1073077,杏花岭,天平西巷小区,6000,杏花岭 - 半坡东西街 - 天平西巷,112.563492,37.878619,112.557116,37.872289,112.550821,37.871768,公寓住宅,商品房住宅,1990年竣工,70年,679户,暂无,1.2,0.2,多层, 半坡东西街 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,太原市晟鼎物业管理有限公司,单位自建
山西,太原,https://ty.anjuke.com/community/view/406278,杏花岭,珠辉苑,6000,杏花岭 - 大东关 - 大东关街153号,112.601667,37.88187,112.595151,37.875965,112.588909,37.875491,公寓住宅,商品房住宅,2004年竣工,70年,96户,暂无,1.2,0.3,多层, 大东关 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1305325,杏花岭,珠琳国际,6000,杏花岭 - 万达 - 解放路98号,112.568643,37.884757,112.562272,37.878427,112.555988,37.877917,商住楼,办公,2005年竣工,50年,8户,暂无,2.5,0.3,高层, 万达 ,商用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283647,杏花岭,金刚里东小区,6000,杏花岭 - 龙潭湖 - 柳溪街,112.550787,37.887876,112.544382,37.881652,112.538051,37.881104,公寓住宅,商品房住宅,1995年竣工,70年,1629户,暂无,1.2,0.2,多层, 龙潭湖 ,民用,暂无,0.60元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,山西双明房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/410353,杏花岭,北大街果品公司宿舍,6000,杏花岭 - 北大街 - 北大街115号,112.566948,37.895312,112.560581,37.888981,112.554292,37.888469,公寓住宅,单位集体自建房,1981年竣工,70年,138户,暂无,1.2,0.2,多层, 北大街 ,民用,10(1:0.1),0.55元/平米/月,地面150.00元/月,地面150.00元/月,北大街果品公司物业管理,单位自建
山西,太原,https://ty.anjuke.com/community/view/1477533,杏花岭,燃料公司宿舍(沙河堡),6000,杏花岭 - 万达 - 沙河堡6号,112.560293,37.896007,112.55392,37.889693,112.547615,37.889169,公寓住宅,单位集体自建房,2008年竣工,70年,36户,暂无,3.45,0.3,小高层, 万达 ,民用,暂无,0.4,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1073051,尖草坪,葡萄苑小区,6000,尖草坪 - 胜利桥西 - 九丰路,112.533419,37.89785,112.52692,37.891911,112.520531,37.891319,公寓住宅,商品房住宅,2006年竣工,70年,126户,暂无,1.2,0.3,多层, 胜利桥西 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808529,尖草坪,龙溪小区,6000,尖草坪 - 胜利桥西 - 千峰北路181号,112.520897,37.898013,112.514333,37.892265,112.507899,37.891637,公寓住宅,商品房住宅,2010年竣工,70年,704户,暂无,1.2,0.18,多层|小高层, 胜利桥西 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1882778,杏花岭,敦化北里,6000,杏花岭-敦化坊-北中环街,112.59757,37.907226,112.591079,37.90125,112.584833,37.900779,住宅,商品房住宅,暂无,其它,794户,暂无,暂无,暂无,多层,敦化坊,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/1933245,尖草坪,鼎宇新领地,6000,尖草坪-北宫-解放北路80号,112.570048,37.915436,112.5636697,37.90910747,112.5573854,37.90860558,住宅,商品房住宅,暂无,其它,暂无,暂无,暂无,暂无,高层,北宫,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/1927319,杏花岭,五金宿舍,6000,杏花岭-敦化坊-敦化北路4号,112.5948244,37.89861077,112.5883531,37.89258749,112.5821058,37.89211288,住宅,商品房住宅,暂无,其它,144户,暂无,暂无,暂无,多层,敦化坊,民用,暂无,暂无,暂无,暂无,暂无,暂无
山西,太原,https://ty.anjuke.com/community/view/283614,小店,晋宝公寓,6005,小店 - 并州南路 - 东岗路235号,112.585256,37.844608,112.578802,37.838415,112.572551,37.837922,公寓住宅,商品房住宅,1996年竣工,70年,351户,暂无,2,0.3,多层|小高层, 并州南路 ,民用,100(1:0.3),1.00元/平米/月,地面100.00元/月，地下100.00元/月,地面100.00元/月，地下100.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1202810,小店,华康小区,6010,小店 - 王村南街 - 平阳路,112.560553,37.834647,112.554142,37.828319,112.547845,37.827785,公寓住宅,小产权房,2000年竣工,70年,346户,暂无,1.5,0.3,小高层, 王村南街 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/413890,杏花岭,耐火小区,6010,杏花岭 - 北中环 - 享堂西街9号,112.574462,37.910303,112.56808,37.903999,112.561805,37.903503,公寓住宅,商品房住宅,1998年竣工,70年,1980户,暂无,1.2,0.23,多层, 北中环 ,民用,100(1:0.1),0.50元/平米/月,地面150.00元/月,地面150.00元/月,街道办事处（居委会）代管物业,西安保亿名卓置业有限公司
山西,太原,https://ty.anjuke.com/community/view/1021529,迎泽,黑土巷东2区,6012,"迎泽 - 郝庄 - 五龙口街,近黑土巷五马路",112.603145,37.869263,112.596609,37.863379,112.59037,37.862904,公寓住宅,商品房住宅,1995年竣工,70年,534户,暂无,1.2,0.2,多层, 郝庄 ,民用,120(1:0.2),0.30元/平米/月,地面150.00元/月,地面150.00元/月,街道办事处（居委会）代管物业,太原铁路地产置业有限公司
山西,太原,https://ty.anjuke.com/community/view/809044,尖草坪,乾泽苑(一期),6015,尖草坪 - 胜利桥西 - 兴华北街1号,112.538837,37.897519,112.53237,37.891484,112.526,37.890907,公寓住宅,商品房住宅,1995年竣工,70年,1508户,暂无,2,0.2,多层|高层, 胜利桥西 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808382,杏花岭,大东关北城教委宿舍,6020,杏花岭 - 大东关 - 大东关街,112.596269,37.880452,112.589783,37.874452,112.583539,37.873975,公寓住宅,小产权房,2005年竣工,70年,68户,暂无,1.2,0.2,多层, 大东关 ,民用,5(1:0.1),0.50元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/809475,杏花岭,锦绣苑(柏杨树北一街),6021,杏花岭 - 中涧河 - 柏杨树北一街3号,112.575187,37.929935,112.568785,37.92363,112.562509,37.92314,公寓住宅,小产权房,2000年竣工,70年,2100户,暂无,4.07,0.35,多层|高层, 中涧河 ,民用,300(1:0.1),0.35元/平米/月,地面150.00元/月,地面150.00元/月,山西千禧清风物业管理有限公司,天津景秀置业投资有限公司
山西,太原,https://ty.anjuke.com/community/view/283036,小店,新昌公寓,6023,小店 - 汾东北路 - 汾东北路37号,112.567346,37.745462,112.560959,37.739124,112.554688,37.738594,公寓住宅,商品房住宅,2008年竣工,70年,168户,暂无,2,0.35,多层|小高层, 汾东北路 ,民用,100(1:0.6),1.20元/平米/月,地面100.00元/月,地面100.00元/月,太原田园信达物业公司,珠海市光辉房地产开发限公司
山西,太原,https://ty.anjuke.com/community/view/283378,万柏林,安广小区,6026,万柏林 - 西宫 - 胜利西街70号,112.506443,37.904121,112.499847,37.898464,112.493358,37.897793,公寓住宅,小产权房,2002年竣工,70年,769户,暂无,3.55,0.3,多层|高层, 西宫 ,民用,400(1:0.5),0.80元/平米/月,地面100.00元/月,地面100.00元/月,居之安物业,太原市经济适用房发展中心
山西,太原,https://ty.anjuke.com/community/view/808932,万柏林,健康小区,6030,万柏林 - 千峰北路 - 西宫东街2号,112.520742,37.891969,112.514177,37.886223,112.507744,37.885593,公寓住宅,商品房住宅,1996年竣工,70年,414户,暂无,2,0.2,多层|高层, 千峰北路 ,民用,200(1:0.5),1.80元/平米/月,地面150.00元/月,地面150.00元/月,单位自管,太原乾元置业有限公司
山西,太原,https://ty.anjuke.com/community/view/1073014,尖草坪,汇丰街饲料公司宿舍,6030,尖草坪 - 胜利桥西 - 恒源路6号,112.530042,37.903825,112.523522,37.897943,112.517121,37.897342,公寓住宅,单位集体自建房,2002年竣工,70年,346户,暂无,1.2,0.3,多层, 胜利桥西 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1497686,尖草坪,二电厂宿舍(迎新街),6030,尖草坪 - 迎新街 - 迎新街16号,112.542511,37.962814,112.536028,37.956703,112.529664,37.956149,公寓住宅,单位集体自建房,2014年竣工,70年,暂无,暂无,1.2,0.3,多层, 迎新街 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1020178,迎泽,市政宿舍(新城东街),6037,迎泽 - 五一广场 - 新城东街南6号,112.589684,37.869502,112.583227,37.863385,112.576979,37.862901,公寓住宅,单位集体自建房,1998年竣工,70年,137户,暂无,1.2,0.23,多层, 五一广场 ,民用,40(1:0.3),0.70元/平米/月,地面80.00元/月,地面80.00元/月,太原市民居市政物业管理有限公司,市政开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1021536,迎泽,天和小区,6040,迎泽 - 郝庄 - 建设北路,112.594889,37.846421,112.588382,37.840387,112.582141,37.839903,公寓住宅,小产权房,1990年竣工,70年,141户,暂无,1.5,0.2,小高层, 郝庄 ,民用,100(1:0.7),0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1493598,万柏林,玉河街新康乐巷12号院,6041,万柏林 - 和平北路 - 玉河街新康乐巷12号,112.507966,37.871035,112.501358,37.865373,112.494879,37.864701,公寓住宅,单位集体自建房,1998年竣工,70年,210户,暂无,1.2,0.2,多层, 和平北路 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283358,杏花岭,省委宿舍(胜利街),6041,杏花岭 - 北大街 - 胜利街311号,112.558471,37.901159,112.552093,37.894857,112.545783,37.894329,公寓住宅,单位集体自建房,2010年竣工,70年,216户,暂无,2.45,0.18,多层|小高层, 北大街 ,民用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/470040,小店,丁香园,6045,小店 - 富士康 - 电子街,112.590267,37.758297,112.583815,37.752193,112.57758,37.751694,公寓住宅,商品房住宅,2016年竣工,70年,3168户,暂无,2.5,0.4,高层, 富士康 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,太原市青龙物业管理有限公司,山西旭冉房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/809299,小店,欣中苑小区,6050,小店 - 长风 - 寇庄西路109号,112.563862,37.826579,112.557458,37.820239,112.55117,37.81971,公寓住宅,小产权房,2007年竣工,70年,232户,暂无,2,0.3,多层|高层, 长风 ,民用,100(1:0.4),0.50元/平米/月,地面50.00元/月,地面50.00元/月,业主自管,山西智伟基业房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1545175,万柏林,省建总公司宿舍(和平北路),6050,万柏林 - 西宫 - 和平北路,112.509783,37.886766,112.503188,37.881104,112.496714,37.88044,公寓住宅,商品房住宅,2006年竣工,70年,180户,暂无,1.2,0.3,多层, 西宫 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1020443,杏花岭,尖草坪街53号院,6050,杏花岭 - 涧河 - 尖草坪街53号,112.580027,37.922802,112.573617,37.916547,112.56735,37.916062,公寓住宅,商品房住宅,1995年竣工,70年,1081户,暂无,1.2,0.2,多层, 涧河 ,民用,20(1:0.0),0.50元/平米/月,地面100.00元/月,地面100.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1270798,杏花岭,银苑大厦,6061,杏花岭 - 万达 - 金刚堰路89号,112.553132,37.891913,112.546737,37.885661,112.540414,37.88512,公寓住宅,商品房住宅,2017年竣工,70年,157户,暂无,2.5,0.3,高层, 万达 ,民用,暂无,1.00元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/283598,尖草坪,辰憬天地,6061,尖草坪 - 森林公园 - 滨河东路118号,112.538583,37.910665,112.532109,37.904633,112.525737,37.904058,公寓住宅,商品房住宅,2009年竣工,70年,2681户,暂无,1.5,0.36,小高层, 森林公园 ,民用,1500(1:0.6),1.20元/平米/月,地面150.00元/月，地下150.00元/月,地面150.00元/月，地下150.00元/月,太原鸿天隆物业公司,太原市中保房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1182287,尖草坪,红楼宿舍,6062,尖草坪 - 迎新街 - 迎新西一条,112.534525,37.955852,112.527994,37.94988,112.521603,37.949303,公寓住宅,单位集体自建房,1980年竣工,70年,1487户,暂无,1.2,0.2,多层, 迎新街 ,民用,100(1:0.1),0.50元/平米/月,地面300.00元/月,地面300.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/1216402,万柏林,西山煤电金福苑,6069,万柏林 - 西客站 - 西矿街,112.463338,37.860969,112.456905,37.854753,112.450281,37.853961,公寓住宅,单位集体自建房,2010年竣工,70年,193户,暂无,2.5,0.3,高层, 西客站 ,民用,100(1:0.5),0.50元/平米/月,地面200.00元/月,地面200.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/479458,小店,兰亭国际,6072,小店 - 经济技术开发区 - 唐槐路79号,112.602413,37.73702,112.59587,37.73112,112.589645,37.730628,商住楼,办公,2011年竣工,50年,270户,暂无,2.41,0.35,小高层, 经济技术开发区 ,商用,100(1:0.4),1.20元/平米/月,地面150.00元/月，地下400.00元/月,地面150.00元/月，地下400.00元/月,金峰园物业,山西唐槐房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/532162,迎泽,朝阳小区,6072,迎泽 - 服装城 - 双塔北路106号,112.598131,37.857838,112.591613,37.851864,112.585373,37.851384,公寓住宅,小产权房,2000年竣工,70年,1200户,暂无,1.2,0.25,多层, 服装城 ,民用,150(1:0.1),0.50元/平米/月,地面150.00元/月,地面150.00元/月,祥园物业,单位自建
山西,太原,https://ty.anjuke.com/community/view/809051,杏花岭,燃料石化宿舍,6074,杏花岭 - 北大街 - 北大街11号,112.58188,37.895375,112.575478,37.889147,112.569217,37.88866,公寓住宅,单位集体自建房,1996年竣工,70年,163户,暂无,2,0.2,多层|小高层, 北大街 ,民用,100(1:0.6),0.90元/平米/月,地面100.00元/月,地面100.00元/月,业主自管,太原市全顺房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1023466,迎泽,盘古一号,6077,迎泽 - 柳巷 - 柳巷南路28号,112.574222,37.868032,112.567828,37.861722,112.561558,37.861219,商住楼,办公,2008年竣工,50年,1149户,暂无,3.8,0.3,超高层, 柳巷 ,商用,暂无,0.90元/平米/月,地面150.00元/月,地面150.00元/月,业主自管,单位自建
山西,太原,https://ty.anjuke.com/community/view/808385,万柏林,大王村小区,6080,万柏林 - 千峰南路 - 大王路,112.533321,37.848695,112.526787,37.842746,112.520404,37.842145,公寓住宅,小产权房,2007年竣工,70年,1295户,暂无,3.9,0.35,多层|小高层, 千峰南路 ,民用,500(1:0.4),1.00元/平米/月,地面100.00元/月,地面100.00元/月,街道办事处（居委会）代管物业,山西晋煤房地产开发有限公司
山西,太原,https://ty.anjuke.com/community/view/1571908,小店,坞城医院宿舍,6086,小店 - 二营盘 - 体育北街,112.576908,37.842133,112.570487,37.835838,112.564224,37.835334,公寓住宅,商品房住宅,2009年竣工,其它,暂无,暂无,1.2,0.3,多层, 二营盘 ,民用,暂无,0.5,地面150.00元/月,地面150.00元/月,业主自管,单位自建
